npseudo,min_partner,min_state,min_country,lambda,spearman_mean,kendall_mean,top1_mean,top3_mean,ndcg_mean
0.5,3,5,5,1,0.3594794094794095,0.26039598261820485,0.18518518518518517,0.8888888888888888,0.722813470182158
1,5,2,5,1,0.3574937045525281,0.2603772770439437,0.18518518518518517,0.8148148148148148,0.7131284328319512
2,1,5,5,0.1,0.3434386238307807,0.26027655472099914,0.14814814814814814,0.8888888888888888,0.7183203833457256
2,5,3,1,1,0.36210779053916314,0.2602564102564102,0.14814814814814814,0.8518518518518519,0.7129041236559721
1,3,3,2,1,0.35782333135274313,0.2600175544619989,0.2222222222222222,0.8888888888888888,0.7334168578229351
2,2,5,1,1,0.3490443108090167,0.25999740999741,0.18518518518518517,0.8518518518518519,0.7224862163356216
2,5,5,5,1,0.3575933144560596,0.259860715416271,0.14814814814814814,0.8888888888888888,0.7182456351287253
0.5,5,1,2,1,0.3512586179252846,0.2598448876226654,0.1111111111111111,0.8888888888888888,0.710927689067115
0.5,2,1,1,1,0.3610409198644493,0.2597959653515209,0.14814814814814814,0.8148148148148148,0.7108252925307481
2,5,2,3,1,0.35680456072612937,0.2597729431062764,0.18518518518518517,0.8888888888888888,0.7157362011400726
1,2,2,3,10,0.369116903430629,0.25970963193185415,0.14814814814814814,0.9259259259259259,0.7097284161589797
0.5,5,1,3,1,0.3596230204073341,0.2596679041123485,0.14814814814814814,0.8518518518518519,0.7186837802024947
2,3,2,5,10,0.36686574137554534,0.2595053095053095,0.14814814814814814,0.8888888888888888,0.7060481166208142
2,2,1,5,1,0.3629213197840649,0.2594966761633428,0.18518518518518517,0.8148148148148148,0.7219121669849557
1,1,3,1,1,0.3486724604371663,0.2594362427695761,0.14814814814814814,0.8888888888888888,0.7105369512530492
2,5,2,1,1,0.36493473846415025,0.2594146594146594,0.18518518518518517,0.8888888888888888,0.7144435258913842
1,2,2,2,10,0.36341291243252033,0.25937293159515384,0.18518518518518517,0.9259259259259259,0.7187874514967081
2,3,2,1,10,0.361614021417943,0.25932400932400934,0.14814814814814814,0.8518518518518519,0.7083790249197134
1,5,2,1,10,0.36183649320904226,0.25919307030418143,0.14814814814814814,0.8518518518518519,0.7045996403374812
1,5,2,2,10,0.36135146625342707,0.2589211200322311,0.14814814814814814,0.8518518518518519,0.7035169501714618
1,1,5,3,1,0.3447498398478791,0.2587182364960143,0.18518518518518517,0.8888888888888888,0.7198041763951188
0.5,5,5,5,1,0.3640829032985896,0.25862039195372527,0.14814814814814814,0.8518518518518519,0.7192383722973696
1,1,3,3,1,0.34812946675691775,0.2581297303519526,0.2222222222222222,0.8518518518518519,0.7271424758000133
1,3,3,1,1,0.3537559753246028,0.25810526921638033,0.14814814814814814,0.8518518518518519,0.7119608052942861
1,3,1,1,0.1,0.3500600343737599,0.2580779303001525,0.1111111111111111,0.8518518518518519,0.7080792936626631
2,1,5,3,0.1,0.3436350867723417,0.25795130795130794,0.14814814814814814,0.8518518518518519,0.71689237949865
0.5,5,5,3,1,0.361300137770726,0.257905263460819,0.14814814814814814,0.8888888888888888,0.7192891125700295
2,1,5,1,0.1,0.3496214751116712,0.25776425220869664,0.18518518518518517,0.8518518518518519,0.7215920933657727
0.5,2,2,5,10,0.36829289084191047,0.25773691329246884,0.18518518518518517,0.8888888888888888,0.718410271534699
2,1,3,1,1,0.3484088895853602,0.25770957437624104,0.18518518518518517,0.8518518518518519,0.7175017145088007
1,2,2,5,10,0.36588962961511984,0.25763762985985206,0.14814814814814814,0.9259259259259259,0.7092178301367108
0.5,1,2,1,10,0.3586296419629753,0.25758295202739645,0.18518518518518517,0.8518518518518519,0.7154230918281521
1,2,2,1,10,0.3588064078260157,0.25755992978215203,0.18518518518518517,0.8518518518518519,0.7154746186483546
2,2,1,3,1,0.36275111961386475,0.2575455408788742,0.18518518518518517,0.8518518518518519,0.7241557259082796
0.5,2,5,2,1,0.34752618478108677,0.2575196408529742,0.18518518518518517,0.9259259259259259,0.7202823222645104
0.5,2,1,5,1,0.34687563707171554,0.25714840714840714,0.14814814814814814,0.8148148148148148,0.714073292256171
1,5,1,1,0.1,0.347221188397659,0.2570951682062793,0.14814814814814814,0.9629629629629629,0.7141812178135815
1,5,5,3,0.1,0.35911590225315715,0.2570361737028404,0.14814814814814814,0.8518518518518519,0.7165754982585099
1,1,3,2,1,0.3511661178327845,0.25703185703185705,0.18518518518518517,0.9259259259259259,0.7202390208734861
2,5,3,1,0.1,0.3494986132241034,0.25680882903105123,0.1111111111111111,0.8888888888888888,0.7016545818623511
2,2,1,2,1,0.3584160211611192,0.2565138565138565,0.18518518518518517,0.8888888888888888,0.7312081470911603
0.5,2,2,2,10,0.363830686379706,0.25633831189386747,0.18518518518518517,0.8888888888888888,0.7162536009438782
2,1,5,5,1,0.35251549467235743,0.25623615068059513,0.14814814814814814,0.8888888888888888,0.7153349574966336
2,2,5,3,1,0.3450203391379862,0.2559037670148781,0.14814814814814814,0.8518518518518519,0.7158193770148042
1,1,5,5,1,0.34103728515493226,0.25586203919537254,0.18518518518518517,0.8888888888888888,0.7172136498306987
1,2,1,3,1,0.3540968109595561,0.2557670724337391,0.18518518518518517,0.8148148148148148,0.7202963817722778
0.5,5,2,5,10,0.362377237867434,0.2557181501625946,0.14814814814814814,0.8888888888888888,0.7052549281531872
2,1,1,1,0.1,0.3458598772324263,0.2551857607413163,0.14814814814814814,0.8518518518518519,0.7156428830900803
0.5,3,3,2,1,0.35302965008847365,0.2548922271144493,0.18518518518518517,0.8888888888888888,0.7217638033349881
2,5,3,2,1,0.35130646405156213,0.2547555325333103,0.18518518518518517,0.8888888888888888,0.7171263550312695
0.5,5,5,2,1,0.36154542625130864,0.2546677602233158,0.18518518518518517,0.8888888888888888,0.7260227621538217
0.5,2,2,1,10,0.35819057485724154,0.2544864600420156,0.18518518518518517,0.8518518518518519,0.7148061163905431
1,2,5,3,1,0.34193943311590375,0.25432242654464876,0.14814814814814814,0.8148148148148148,0.7098457452831444
0.5,1,5,5,1,0.3467788928573243,0.2541871708538375,0.18518518518518517,0.8888888888888888,0.7195675953008124
1,1,3,5,1,0.3427385976405585,0.25416414860859304,0.2222222222222222,0.8518518518518519,0.7236164174444664
0.5,1,5,2,1,0.35180832239655774,0.25415839304728194,0.18518518518518517,0.9259259259259259,0.7206734233035778
2,5,2,5,1,0.3529837627876844,0.2540965207631874,0.18518518518518517,0.8148148148148148,0.7145399785651988
0.5,1,3,3,1,0.3440505028740323,0.2538073038073038,0.2222222222222222,0.8518518518518519,0.7235669782311036
0.5,5,2,1,10,0.35748942415609086,0.2537583815361593,0.14814814814814814,0.8518518518518519,0.7043213204039313
1,2,3,2,1,0.3369766761923625,0.25366485366485364,0.18518518518518517,0.9259259259259259,0.7218507683670963
1,5,3,1,1,0.3550328030720188,0.253656220322887,0.14814814814814814,0.8518518518518519,0.7093074426476369
0.5,5,3,1,1,0.35486405388366177,0.2536418314196092,0.14814814814814814,0.8518518518518519,0.7082523092939453
2,5,3,2,0.1,0.3431986314339256,0.2536331980776425,0.14814814814814814,0.9259259259259259,0.7110100019188558
2,3,3,1,1,0.3531819669074571,0.2534893090448646,0.18518518518518517,0.8148148148148148,0.7195001158105909
0.5,1,3,1,1,0.3454546905527298,0.2532432587988144,0.14814814814814814,0.8148148148148148,0.7086203294206667
0.5,3,1,1,0.1,0.3492674718164914,0.25309217531439754,0.14814814814814814,0.8518518518518519,0.7123546246083814
1,5,2,3,1,0.34703219801259017,0.25292238625571956,0.18518518518518517,0.8888888888888888,0.7126175488193521
1,3,2,3,10,0.36242834870285856,0.25282741949408616,0.14814814814814814,0.8518518518518519,0.7044277701975069
0.5,5,2,2,10,0.357600424267091,0.25275691386802496,0.14814814814814814,0.8518518518518519,0.7016112433982556
1,5,3,2,0.1,0.3407689260630437,0.25231661342772455,0.14814814814814814,0.8888888888888888,0.7095336205652718
0.5,5,2,3,10,0.3589301403026894,0.2522518633629745,0.14814814814814814,0.8888888888888888,0.7046100155394062
2,3,3,3,1,0.3534456828574476,0.25216984661429104,0.2222222222222222,0.8888888888888888,0.7260717299274646
2,1,3,3,1,0.3455465377034005,0.2520504187170854,0.2222222222222222,0.8518518518518519,0.7263196996132605
0.5,5,5,2,0.1,0.3550529717196384,0.25173961840628506,0.18518518518518517,0.8518518518518519,0.7263407676890653
1,3,2,5,10,0.3608925206964423,0.25165760165760165,0.14814814814814814,0.8888888888888888,0.7043259981659982
2,5,2,5,0.1,0.34514849710928147,0.251648968315635,0.14814814814814814,0.8518518518518519,0.7079039601319835
0.5,5,3,2,0.1,0.3416130347502897,0.2514518403407292,0.14814814814814814,0.8888888888888888,0.7076308169085244
0.5,5,2,2,1,0.34458486321231424,0.25131658464991796,0.14814814814814814,0.8518518518518519,0.7071480493912473
2,2,5,2,0.1,0.33505757133208114,0.2507856341189675,0.18518518518518517,0.9259259259259259,0.7260189011058749
1,3,2,1,1,0.35052667013451333,0.2507323951768396,0.2222222222222222,0.8148148148148148,0.7185762081413745
0.5,3,3,1,1,0.3477340016555703,0.25054246165357275,0.14814814814814814,0.8518518518518519,0.7108596305852899
2,5,1,1,0.1,0.33951418951418955,0.2503942559498115,0.14814814814814814,0.8888888888888888,0.7143104474997957
1,1,2,1,1,0.34570999080803005,0.2503079225301447,0.18518518518518517,0.7407407407407407,0.711189989272345
0.5,2,2,3,10,0.3572982210237112,0.2502820225042447,0.18518518518518517,0.8888888888888888,0.7171410468375262
1,5,3,3,1,0.34751377888632795,0.2501942501942502,0.14814814814814814,0.8518518518518519,0.7114551313348924
0.5,5,2,1,1,0.3493014973407131,0.25013525569081124,0.14814814814814814,0.8518518518518519,0.7032221328661962
1,1,5,1,0.1,0.3369795056069566,0.2500661889550778,0.18518518518518517,0.8148148148148148,0.7205943078756079
2,3,3,5,1,0.35372811647321456,0.24992517770295547,0.2222222222222222,0.8888888888888888,0.727508928776126
1,1,1,1,0.1,0.33721902643471274,0.24988632766410543,0.18518518518518517,0.8518518518518519,0.7208581398028262
1,2,2,1,1,0.34555509849627497,0.2497309275087053,0.18518518518518517,0.7407407407407407,0.7077691855091428
0.5,3,2,2,10,0.359575319379241,0.2496891996891997,0.18518518518518517,0.8888888888888888,0.7145202860009157
0.5,5,1,5,0.1,0.33515943025746947,0.2496877607988719,0.14814814814814814,0.8518518518518519,0.7115346761749995
1,3,2,1,10,0.3517687468667861,0.24967624967624968,0.18518518518518517,0.8518518518518519,0.7117108233569789
0.5,1,3,5,1,0.3393023098905452,0.24965034965034963,0.2222222222222222,0.8518518518518519,0.7233674080038504
2,1,3,5,1,0.3425927376907769,0.2496330829664163,0.2222222222222222,0.8518518518518519,0.7236768630594215
2,3,5,2,0.1,0.347352465979917,0.24942444386888832,0.2222222222222222,0.8888888888888888,0.7422533772094481
0.5,5,2,3,1,0.3438003536042752,0.24939134939134938,0.18518518518518517,0.8888888888888888,0.7119398129673578
1,3,5,1,0.1,0.3451779520406972,0.24938703272036605,0.18518518518518517,0.8148148148148148,0.7233294486203229
1,5,2,5,0.1,0.34109180579768816,0.24935825491381047,0.18518518518518517,0.8148148148148148,0.7106755126295183
2,5,2,2,0.1,0.34160802886293085,0.24916688250021585,0.18518518518518517,0.8888888888888888,0.7190302923494181
2,5,1,3,0.1,0.3341763175096509,0.24903450459006016,0.07407407407407407,0.7777777777777778,0.6963181035022767
0.5,1,5,3,1,0.3433525806074826,0.24898989898989898,0.18518518518518517,0.8518518518518519,0.7194506352328719
1,2,5,2,0.1,0.3298369749350142,0.24876974876974878,0.18518518518518517,0.9259259259259259,0.7238402762878052
1,5,5,5,0.1,0.35376819984663127,0.24870643759532648,0.14814814814814814,0.8518518518518519,0.7162103705004804
1,3,2,2,10,0.35225344735148656,0.24867478200811532,0.18518518518518517,0.8888888888888888,0.7146790862997926
0.5,3,3,3,1,0.34335943649669143,0.2486143486143486,0.2222222222222222,0.8518518518518519,0.7267625724418615
2,3,3,1,0.1,0.34349506702447885,0.24849492071714294,0.18518518518518517,0.8518518518518519,0.7202034334124429
1,2,2,2,1,0.3423899267036522,0.24832800943912053,0.18518518518518517,0.8888888888888888,0.7189940139761202
2,5,2,3,0.1,0.3421616509851804,0.24820282598060375,0.18518518518518517,0.8518518518518519,0.7161051164528348
1,1,2,2,1,0.3465304847657789,0.2480891536447092,0.18518518518518517,0.9259259259259259,0.7198044550855531
2,2,3,2,1,0.3424272169370209,0.24804454804454804,0.18518518518518517,0.9629629629629629,0.7236300630681961
1,5,3,1,0.1,0.34183144379222813,0.24802008690897578,0.14814814814814814,0.8888888888888888,0.7073262322926308
2,2,5,5,1,0.3351073037347547,0.24796684796684798,0.14814814814814814,0.8888888888888888,0.7142506435485674
0.5,3,3,5,1,0.3428081359453909,0.24794094794094793,0.2222222222222222,0.8518518518518519,0.7260019335232553
1,2,3,1,1,0.33554698750777184,0.24784310339865895,0.14814814814814814,0.8148148148148148,0.7077634938040644
2,3,1,2,0.1,0.3355274718019816,0.24779418112751445,0.18518518518518517,0.9259259259259259,0.729382035021088
0.5,3,2,1,10,0.3544549495529888,0.2477769144435811,0.18518518518518517,0.8518518518518519,0.7132723091852233
2,1,2,5,1,0.344581525954075,0.24747618636507526,0.2222222222222222,0.8518518518518519,0.717797942821476
1,1,5,5,0.1,0.33468187585834647,0.2474243863132752,0.18518518518518517,0.8888888888888888,0.7214588486199581
0.5,2,1,3,1,0.33942876295817476,0.24738697516475294,0.14814814814814814,0.8148148148148148,0.7110964751964461
2,1,2,2,1,0.3507107997304076,0.24729056951279174,0.2222222222222222,0.9259259259259259,0.7267828543395198
2,3,3,2,0.1,0.34027174713449226,0.24728337506115283,0.2222222222222222,0.9259259259259259,0.7298287541688815
0.5,5,1,1,0.1,0.3410908989340362,0.24719848053181387,0.14814814814814814,0.8888888888888888,0.7132929254547745
1,3,3,1,0.1,0.32985975534995143,0.24707329707329706,0.14814814814814814,0.8148148148148148,0.7044273071285728
1,2,5,1,0.1,0.3332700705249725,0.24687616909839133,0.14814814814814814,0.8148148148148148,0.7110887060598957
1,3,3,3,1,0.3409174703292351,0.24677688566577455,0.2222222222222222,0.8518518518518519,0.7246539612625881
0.5,3,2,5,10,0.35849535359339285,0.24677113010446344,0.14814814814814814,0.8888888888888888,0.7075216967277276
0.5,5,2,5,1,0.3397430456253986,0.24676825232380786,0.18518518518518517,0.8148148148148148,0.7120902956545654
0.5,5,3,2,1,0.3414659777404876,0.2466847966847967,0.18518518518518517,0.8888888888888888,0.7152512142515154
2,1,5,2,0.1,0.33362196989647974,0.24650925206480762,0.2222222222222222,0.9259259259259259,0.7329613598724887
0.5,5,5,5,0.1,0.3560026393359727,0.24633514633514633,0.14814814814814814,0.8148148148148148,0.7206632640775381
2,3,2,2,1,0.3476688162962673,0.24631500187055744,0.2222222222222222,0.8888888888888888,0.7263713061429233
2,3,5,1,0.1,0.3466308927093241,0.2462891018446574,0.18518518518518517,0.8518518518518519,0.731197465485742
0.5,5,3,3,1,0.3398316643414683,0.24611643500532387,0.14814814814814814,0.8518518518518519,0.709077139731722
1,2,5,5,1,0.33549228549228555,0.24606463495352385,0.14814814814814814,0.8518518518518519,0.709098482108892
2,5,3,3,1,0.34414819022662163,0.24592074592074592,0.14814814814814814,0.8888888888888888,0.7124132774299786
0.5,3,2,3,10,0.3564955015935408,0.24588189588189588,0.14814814814814814,0.8518518518518519,0.7078109984817998
0.5,5,5,3,0.1,0.3586543086543087,0.24573656795879018,0.14814814814814814,0.8148148148148148,0.7180839604265333
2,2,2,2,1,0.3471301755615481,0.2456588678810901,0.2222222222222222,0.9259259259259259,0.7264751915337625
1,5,3,5,1,0.3409269017112155,0.24545310656421768,0.14814814814814814,0.8148148148148148,0.7095677790226298
0.5,5,2,5,0.1,0.3324430471489295,0.24517683962128406,0.18518518518518517,0.7777777777777778,0.7080302877948355
0.5,1,3,2,1,0.3370629370629371,0.24516532849866182,0.18518518518518517,0.9259259259259259,0.7190138590494993
2,5,3,5,1,0.34626524528485314,0.2450703617370284,0.14814814814814814,0.8888888888888888,0.7128297627886979
0.5,3,5,1,0.1,0.3435615945419867,0.245014245014245,0.2222222222222222,0.8148148148148148,0.7284937254187065
1,1,2,5,1,0.3433386149072424,0.2449178393622838,0.2222222222222222,0.8518518518518519,0.7165976118800796
1,1,5,3,0.1,0.3252136752136753,0.24483870039425595,0.18518518518518517,0.8518518518518519,0.7215113738948781
2,2,5,1,0.1,0.3341029341029341,0.24461135572246684,0.14814814814814814,0.8148148148148148,0.7119313983987794
0.5,1,5,1,0.1,0.3329639496306163,0.24456099456099456,0.18518518518518517,0.7777777777777778,0.7188483660717994
2,2,3,1,1,0.33780221231201624,0.24449480560591672,0.18518518518518517,0.8888888888888888,0.7156510247165074
2,2,1,1,0.1,0.3345247707992806,0.24449192782526116,0.14814814814814814,0.8518518518518519,0.7124569763184013
2,2,2,5,1,0.34055461604481213,0.24445020000575557,0.2222222222222222,0.8148148148148148,0.7164985973908915
2,1,2,1,1,0.34344109049991406,0.24442429997985554,0.2222222222222222,0.8518518518518519,0.7185743682086853
1,5,2,3,0.1,0.33364714443145815,0.2444055944055944,0.2222222222222222,0.8148148148148148,0.7165372782845889
0.5,5,1,3,0.1,0.33039803333920986,0.24440271662493884,0.14814814814814814,0.8518518518518519,0.7113381374268865
1,3,3,5,1,0.34087800362310167,0.24427897205674984,0.2222222222222222,0.8518518518518519,0.726386114012567
2,1,3,1,0.1,0.3261979124724223,0.2442185386629831,0.18518518518518517,0.8888888888888888,0.7178469255614442
0.5,5,3,5,0.1,0.34146412773863755,0.24413796080462746,0.18518518518518517,0.8518518518518519,0.7103548147319864
0.5,1,2,1,1,0.33917371662469703,0.24386744942300498,0.18518518518518517,0.7777777777777778,0.7071976223986689
0.5,3,3,1,0.1,0.33044283240361677,0.24380701602923824,0.14814814814814814,0.8518518518518519,0.6990199248210176
2,3,5,3,0.1,0.34021018922979707,0.24332354887910443,0.18518518518518517,0.8518518518518519,0.7213152098168538
2,2,2,3,1,0.3397533475964849,0.24327606549828773,0.2222222222222222,0.8518518518518519,0.7170737055936892
0.5,5,1,2,0.1,0.32826755669892926,0.24325304325304326,0.1111111111111111,0.8518518518518519,0.7009727565989456
2,5,1,5,0.1,0.32764591980278257,0.24303577081354857,0.07407407407407407,0.7777777777777778,0.695922622434224
1,3,5,2,0.1,0.3408351996587291,0.2430285763619097,0.2222222222222222,0.8888888888888888,0.7407538003953166
1,5,1,2,0.1,0.32674562184366107,0.2429307318196207,0.07407407407407407,0.8148148148148148,0.6970917444906065
2,5,3,5,0.1,0.34186459872734387,0.24289907623240956,0.14814814814814814,0.8148148148148148,0.7084916720162664
2,3,2,1,1,0.3417681084347751,0.24289188178077067,0.2222222222222222,0.7777777777777778,0.71845852558214085
0.5,1,3,2,0.1,0.32533425180484005,0.24276094276094276,0.14814814814814814,0.9259259259259259,0.7094010497157719
1,1,3,1,0.1,0.3276110236894551,0.2426688537799649,0.14814814814814814,0.8518518518518519,0.7077648465965822
1,5,2,2,0.1,0.3331155772332243,0.24255230366341476,0.14814814814814814,0.8518518518518519,0.7089247628114125
2,5,1,2,0.1,0.32296904257688575,0.24251920918587586,0.1111111111111111,0.8518518518518519,0.7067082758055312
1,5,1,3,0.1,0.3257298620043719,0.2423825146047368,0.14814814814814814,0.7777777777777778,0.7077965319891348
1,5,1,5,0.1,0.33000902510706437,0.2423494201271979,0.14814814814814814,0.8148148148148148,0.7091627571260262
2,3,2,5,1,0.34069931520911917,0.24230913119802008,0.18518518518518517,0.8518518518518519,0.711342812413398
0.5,2,5,2,0.1,0.32201727103687894,0.2420803476359032,0.18518518518518517,0.8888888888888888,0.7197323622680832
2,1,2,3,1,0.33706300961202923,0.24198106420328644,0.2222222222222222,0.8518518518518519,0.7176762663306903
0.5,1,2,3,1,0.32846304022774614,0.24192350859017525,0.18518518518518517,0.8148148148148148,0.709199381315627
2,2,3,3,1,0.333234231273447,0.2419062419062419,0.14814814814814814,0.8888888888888888,0.709154727057248
0.5,2,2,1,1,0.33878409172526824,0.2418227862672307,0.18518518518518517,0.7407407407407407,0.707424264266641
0.5,3,2,1,1,0.34162870535419554,0.24181415292526404,0.18518518518518517,0.8148148148148148,0.7103857340516755
0.5,5,3,3,0.1,0.3399312016959076,0.2418098362542807,0.14814814814814814,0.8148148148148148,0.7034834951693362
0.5,5,3,5,1,0.33662822290273275,0.2415609082275749,0.14814814814814814,0.8148148148148148,0.7082416025203431
2,3,2,3,1,0.34309245583755393,0.24146738035626925,0.18518518518518517,0.7777777777777778,0.712633207567492
2,2,2,1,1,0.343534896476073,0.2413047857492302,0.2222222222222222,0.7777777777777778,0.7185334570178161
0.5,5,3,1,0.1,0.33568294450647396,0.24115514115514114,0.14814814814814814,0.8888888888888888,0.7043175240093483
1,1,3,2,0.1,0.32393884256629357,0.24113931336153557,0.18518518518518517,0.9259259259259259,0.7176708335151556
1,3,2,2,1,0.3449216723726528,0.2410616132838355,0.2222222222222222,0.8888888888888888,0.7244466139943068
2,5,3,3,0.1,0.33673058967176617,0.24064865175976288,0.1111111111111111,0.8518518518518519,0.7014057657534227
1,2,3,5,1,0.32459635498851186,0.2404472071138738,0.18518518518518517,0.8518518518518519,0.7133453311575474
1,3,2,5,1,0.34053368563172487,0.24044432933321822,0.2222222222222222,0.8148148148148148,0.7183804043572648
2,1,3,2,0.1,0.3174656860931371,0.24042994042994043,0.18518518518518517,0.9629629629629629,0.721467761534486
0.5,2,5,3,1,0.329643196309863,0.24021410688077355,0.18518518518518517,0.8518518518518519,0.7143621355842592
0.5,2,5,1,0.1,0.3244749078082412,0.24020979020979022,0.14814814814814814,0.7777777777777778,0.7092386652005045
1,3,3,2,0.1,0.3234103949790224,0.24014072347405682,0.18518518518518517,0.8888888888888888,0.7215058286179021
1,1,5,2,0.1,0.3254401372048431,0.24007309562865117,0.2222222222222222,0.9259259259259259,0.7295682612812399
0.5,2,3,1,1,0.3308273425920485,0.23972344527900083,0.14814814814814814,0.8148148148148148,0.7036143829011183
0.5,1,2,2,1,0.3347617524088113,0.2396371118593341,0.18518518518518517,0.8888888888888888,0.7150940399968486
1,5,3,5,0.1,0.3400523586798097,0.23961408961408961,0.14814814814814814,0.8518518518518519,0.7052598939051303
1,3,5,3,0.1,0.33420341459557146,0.23920256698034476,0.18518518518518517,0.8518518518518519,0.7221480177595062
1,2,1,1,0.1,0.33273512979395337,0.23914069469625024,0.18518518518518517,0.8518518518518519,0.7186796374708734
1,2,3,3,1,0.3210278102434966,0.23906587239920574,0.18518518518518517,0.8518518518518519,0.7121572365927303
2,3,5,5,0.1,0.33277622885466024,0.23884284439839995,0.14814814814814814,0.8518518518518519,0.714756072273732
1,3,2,3,1,0.3369964820945213,0.23883852772741662,0.2222222222222222,0.8518518518518519,0.718733640015629
0.5,1,2,5,1,0.3287815670168612,0.23882845549512216,0.18518518518518517,0.8148148148148148,0.7080593963526928
1,3,5,5,0.1,0.32706574471280353,0.23867881090103313,0.14814814814814814,0.8518518518518519,0.7139827160186735
1,1,3,3,0.1,0.31948530772060185,0.23861262194595528,0.18518518518518517,0.8148148148148148,0.716392005038633
2,2,3,5,1,0.32665725704941395,0.2386039886039886,0.18518518518518517,0.8888888888888888,0.7153052182335676
1,5,3,3,0.1,0.33574475633299167,0.23847304958416068,0.1111111111111111,0.8148148148148148,0.6978745809820968
2,3,1,3,0.1,0.3267054659211522,0.23822124377679932,0.1111111111111111,0.8888888888888888,0.7150362104057868
0.5,1,5,5,0.1,0.32328020563314686,0.23814498258942704,0.18518518518518517,0.8148148148148148,0.7167620071200597
2,5,2,1,0.1,0.34307243228811857,0.23811620478287146,0.14814814814814814,0.8888888888888888,0.7071456374742087
2,2,3,1,0.1,0.3188137207745051,0.23804569915681026,0.14814814814814814,0.8888888888888888,0.7072426168153259
2,1,3,5,0.1,0.31922688785433884,0.2379550490661602,0.18518518518518517,0.8518518518518519,0.7185207775736376
1,1,2,3,1,0.3316934699287641,0.23794785461452128,0.18518518518518517,0.8518518518518519,0.7098155681423032
0.5,1,5,3,0.1,0.32367284131990015,0.23790324901436014,0.18518518518518517,0.8518518518518519,0.7168616624740589
1,2,2,5,1,0.332556513929063,0.23788886011108232,0.2222222222222222,0.8518518518518519,0.7145078800205237
2,3,2,1,0.1,0.319822842371862,0.23788166565944344,0.2222222222222222,0.8518518518518519,0.7186074161080758
0.5,1,3,1,0.1,0.32070065011241483,0.23777662666551555,0.18518518518518517,0.8148148148148148,0.7085960732118415
0.5,2,5,5,1,0.32494517102360243,0.2377032432587988,0.18518518518518517,0.8888888888888888,0.7133202978408508
2,1,3,3,0.1,0.31624914664130355,0.2371161760050649,0.18518518518518517,0.8148148148148148,0.7162813552915503
2,3,1,5,0.1,0.32723906449396645,0.23707013151457595,0.1111111111111111,0.8888888888888888,0.7151168606216647
0.5,3,1,2,0.1,0.3235800873055775,0.23660536993870326,0.14814814814814814,0.8518518518518519,0.7141645628587656
0.5,3,2,5,1,0.3319833398264771,0.23659961437739216,0.2222222222222222,0.8148148148148148,0.7176294254424365
0.5,3,2,2,1,0.33226308912583424,0.23658522547411437,0.18518518518518517,0.8888888888888888,0.7152801301458983
1,1,3,5,0.1,0.31718513875376625,0.23606866384644162,0.18518518518518517,0.8518518518518519,0.7168565168058961
0.5,1,1,1,0.1,0.31980927569162865,0.23592333592333592,0.14814814814814814,0.8518518518518519,0.7097038944416935
0.5,2,2,2,1,0.32659961679569527,0.235779446890558,0.18518518518518517,0.8888888888888888,0.7123463750890399
0.5,2,3,5,1,0.32461543539974913,0.23569167458056348,0.2222222222222222,0.8148148148148148,0.7181616542260236
0.5,5,2,3,0.1,0.32270093740681977,0.23547296325074102,0.18518518518518517,0.8148148148148148,0.7071131389336186
0.5,3,5,3,0.1,0.33196799569348595,0.23542979654090765,0.18518518518518517,0.8518518518518519,0.719104707610995
2,2,5,5,0.1,0.32212442604599467,0.23538375205041873,0.14814814814814814,0.8148148148148148,0.7098637817102492
1,3,1,3,0.1,0.32057445096660786,0.2349132349132349,0.1111111111111111,0.8518518518518519,0.7099335878103188
1,5,2,1,0.1,0.33829108436951577,0.2348499237388126,0.18518518518518517,0.8518518518518519,0.7110899831763671
1,3,1,2,0.1,0.3278733249321485,0.2347405680739014,0.14814814814814814,0.8888888888888888,0.7158420981541898
0.5,2,3,3,1,0.3188071550816649,0.2347132291576736,0.2222222222222222,0.8148148148148148,0.7172246317558775
1,3,1,5,0.1,0.32308512112433685,0.23447437336326224,0.1111111111111111,0.8518518518518519,0.710792977120343
2,2,5,3,0.1,0.3200118690314769,0.23408731186508966,0.14814814814814814,0.8148148148148148,0.7073533469292141
0.5,1,5,2,0.1,0.320145976028329,0.23408587297476185,0.18518518518518517,0.9259259259259259,0.7216893362798737
2,2,1,3,0.1,0.3159279718103248,0.23402400069066734,0.1111111111111111,0.8518518518518519,0.7125765802279751
0.5,5,2,2,0.1,0.3204464018189509,0.233895939451495,0.18518518518518517,0.8518518518518519,0.7109741847095328
0.5,3,1,5,0.1,0.31659324698540386,0.23366427810872256,0.1111111111111111,0.8518518518518519,0.7077433698693159
2,3,3,5,0.1,0.32236459981558024,0.23365276698610032,0.18518518518518517,0.8518518518518519,0.7156130557359962
2,3,2,2,0.1,0.3251566153526938,0.23302828858384414,0.18518518518518517,0.8888888888888888,0.7229905022468146
0.5,2,1,1,0.1,0.3253333449411881,0.23296641629974962,0.14814814814814814,0.8518518518518519,0.7135034294839828
0.5,3,2,3,1,0.3284129088050657,0.23278223833779388,0.18518518518518517,0.8518518518518519,0.710969936449197
0.5,3,5,5,0.1,0.31856788817573134,0.2327390716279605,0.14814814814814814,0.8148148148148148,0.7106754954117737
2,2,1,2,0.1,0.30871909499360484,0.23273475495697718,0.18518518518518517,0.8888888888888888,0.7219135007197278
