season,week,num_contestants,tau_percentage,tau_ranking,p_value_pct,p_value_rank
8,7,7,0.09759000729485331,0.09759000729485331,0.7612636496364197,0.7612636496364197
8,8,6,0.41403933560541256,0.41403933560541256,0.2511180012744736,0.2511180012744736
8,9,5,0.10540925533894596,0.10540925533894596,0.8005421074231263,0.8005421074231263
8,10,4,0.6666666666666669,0.6666666666666669,0.3333333333333333,0.3333333333333333
8,11,3,1.0,1.0,0.3333333333333333,0.3333333333333333
9,1,16,0.32208016421988495,0.32208016421988495,0.08582689655949235,0.08582689655949235
9,2,14,0.45997090874281676,0.45997090874281676,0.02882540532886443,0.02882540532886443
9,3,13,0.5360507693777029,0.5360507693777029,0.011888125295796612,0.011888125295796612
9,4,11,0.18698939800169145,0.18698939800169145,0.43205838114189277,0.43205838114189277
9,5,10,0.20952908873087348,0.20952908873087348,0.41196240307221876,0.41196240307221876
9,6,9,0.2777777777777778,0.2777777777777778,0.35848765432098767,0.35848765432098767
9,7,7,0.19518001458970663,0.19518001458970663,0.5434238636256694,0.5434238636256694
9,8,5,-0.10540925533894596,-0.10540925533894596,0.8005421074231263,0.8005421074231263
9,9,4,0.0,0.0,1.0,1.0
9,10,3,1.0,1.0,0.3333333333333333,0.3333333333333333
10,1,11,0.6230853024407228,0.6230853024407228,0.009156214782332058,0.009156214782332058
10,2,11,0.6238794669049377,0.6238794669049377,0.007931923532795268,0.007931923532795268
10,3,10,0.7071067811865475,0.7071067811865475,0.006028046181872152,0.006028046181872152
10,4,9,0.5555555555555556,0.5555555555555556,0.04461529982363316,0.04461529982363316
10,5,8,0.6910233190806425,0.6910233190806425,0.017844011512848347,0.017844011512848347
10,6,7,0.4285714285714286,0.4285714285714286,0.2388888888888889,0.2388888888888889
10,7,6,0.5012804118276031,0.5012804118276031,0.17253716939728247,0.17253716939728247
10,8,5,0.7378647873726218,0.7378647873726218,0.07697417298126676,0.07697417298126676
10,9,4,0.912870929175277,0.912870929175277,0.07095149242730564,0.07095149242730564
10,10,3,0.33333333333333337,0.33333333333333337,1.0,1.0
11,1,12,0.5402954672391689,0.5402954672391689,0.01784145046327527,0.01784145046327527
11,2,11,0.6102160571171791,0.6102160571171791,0.01124123040154437,0.01124123040154437
11,3,10,0.37712361663282534,0.37712361663282534,0.1430116084309184,0.1430116084309184
11,4,9,0.7222222222222222,0.7222222222222222,0.0058862433862433864,0.0058862433862433864
11,5,8,0.47280542884465016,0.47280542884465016,0.10506382347888965,0.10506382347888965
11,6,7,0.33333333333333337,0.33333333333333337,0.3813492063492063,0.3813492063492063
11,7,6,0.5520524474738834,0.5520524474738834,0.1259711630772311,0.1259711630772311
11,8,5,0.9486832980505138,0.9486832980505138,0.02297740150320607,0.02297740150320607
11,9,4,0.6666666666666669,0.6666666666666669,0.3333333333333333,0.3333333333333333
11,10,3,1.0,1.0,0.3333333333333333,0.3333333333333333
12,1,11,0.14959151840135315,0.14959151840135315,0.5296506700533425,0.5296506700533425
12,2,11,0.27247463045653303,0.27247463045653303,0.26334938880240444,0.26334938880240444
12,3,10,0.4535394202249741,0.4535394202249741,0.08070214265077501,0.08070214265077501
12,4,9,-0.05892556509887895,-0.05892556509887895,0.8305369877385385,0.8305369877385385
12,5,8,0.0,0.0,1.0,1.0
12,6,7,-0.09759000729485331,-0.09759000729485331,0.7612636496364197,0.7612636496364197
12,7,6,0.21483446221182986,0.21483446221182986,0.5588080840709164,0.5588080840709164
12,8,5,0.0,0.0,1.0,1.0
12,9,4,0.0,0.0,1.0,1.0
12,10,3,0.0,0.0,1.0,1.0
13,1,12,0.13957263155977062,0.13957263155977062,0.5342361662349244,0.5342361662349244
13,2,11,0.33436333450068045,0.33436333450068045,0.17118100204227094,0.17118100204227094
13,3,10,0.09673016668133488,0.09673016668133488,0.7095485176052034,0.7095485176052034
13,4,9,0.4124789556921527,0.4124789556921527,0.13410976820131773,0.13410976820131773
13,5,8,0.5188745216627709,0.5188745216627709,0.0785458509511907,0.0785458509511907
13,6,7,0.19518001458970663,0.19518001458970663,0.5434238636256694,0.5434238636256694
13,7,6,0.2,0.2,0.7194444444444444,0.7194444444444444
13,8,5,0.5270462766947299,0.5270462766947299,0.206507295485425,0.206507295485425
13,9,4,-0.3333333333333334,-0.3333333333333334,0.75,0.75
13,10,3,0.33333333333333337,0.33333333333333337,1.0,1.0
14,1,12,-0.3153554118969138,-0.3153554118969138,0.17729327255318428,0.17729327255318428
14,2,12,0.07754035086653924,0.07754035086653924,0.7298636285922802,0.7298636285922802
14,3,11,-0.2439346884545225,-0.2439346884545225,0.32284759675344865,0.32284759675344865
14,4,10,0.1164050492949297,0.1164050492949297,0.6485317587589641,0.6485317587589641
14,5,9,-0.22866478019001177,-0.22866478019001177,0.3990751965482371,0.3990751965482371
14,6,8,0.07142857142857142,0.07142857142857142,0.9048611111111111,0.9048611111111111
14,7,7,-0.19518001458970663,-0.19518001458970663,0.5434238636256694,0.5434238636256694
14,8,6,0.13801311186847084,0.13801311186847084,0.7020563949269414,0.7020563949269414
14,9,4,-0.3333333333333334,-0.3333333333333334,0.75,0.75
14,10,3,0.0,0.0,1.0,1.0
15,1,13,-0.026324906324632816,-0.026324906324632816,0.9020346492544503,0.9020346492544503
15,2,12,0.07754035086653924,0.07754035086653924,0.7294500113144083,0.7294500113144083
15,3,11,0.2163527458533815,0.2163527458533815,0.3759153222140196,0.3759153222140196
15,4,9,0.253546276418555,0.253546276418555,0.3454475304692257,0.3454475304692257
15,5,8,0.16116459280507603,0.16116459280507603,0.5951631467095725,0.5951631467095725
15,6,8,0.29649972666444047,0.29649972666444047,0.31477678305963597,0.31477678305963597
15,7,7,0.33333333333333337,0.33333333333333337,0.3813492063492063,0.3813492063492063
15,8,7,0.7807200583588265,0.7807200583588265,0.015074907310598051,0.015074907310598051
15,9,5,0.0,0.0,1.0,1.0
15,10,3,0.33333333333333337,0.33333333333333337,1.0,1.0
16,1,12,0.11217603013123663,0.11217603013123663,0.6243475376606251,0.6243475376606251
16,2,12,0.2403772074240785,0.2403772074240785,0.29401563605030434,0.29401563605030434
16,3,11,0.19069251784911845,0.19069251784911845,0.4282314763456617,0.4282314763456617
16,4,10,-0.3220305943597653,-0.3220305943597653,0.2049764047404209,0.2049764047404209
16,5,9,-0.05716619504750294,-0.05716619504750294,0.8330288937195214,0.8330288937195214
16,6,8,-0.2545875386086578,-0.2545875386086578,0.38281014365989596,0.38281014365989596
16,7,7,-0.7142857142857143,-0.7142857142857143,0.03015873015873016,0.03015873015873016
16,8,6,-0.4666666666666666,-0.4666666666666666,0.2722222222222222,0.2722222222222222
16,9,5,-0.5270462766947299,-0.5270462766947299,0.206507295485425,0.206507295485425
16,10,4,0.5477225575051662,0.5477225575051662,0.2785986718379625,0.2785986718379625
17,1,12,0.3126526997403612,0.3126526997403612,0.16619516939049406,0.16619516939049406
17,2,12,0.25012215979228897,0.25012215979228897,0.26725749315438785,0.26725749315438785
17,3,11,0.5200970367573582,0.5200970367573582,0.031893534912600274,0.031893534912600274
17,4,10,0.22677868380553634,0.22677868380553634,0.3943870594034554,0.3943870594034554
17,5,9,0.32927638704908735,0.32927638704908735,0.23646515858866168,0.23646515858866168
17,6,8,0.4999999999999999,0.4999999999999999,0.10868055555555556,0.10868055555555556
17,7,8,0.6425396041156862,0.6425396041156862,0.03130125999812173,0.03130125999812173
17,8,7,0.2503130871608794,0.2503130871608794,0.44220605952618686,0.44220605952618686
17,9,6,0.0,0.0,1.0,1.0
17,10,5,0.6,0.6,0.23333333333333334,0.23333333333333334
17,11,4,1.0,1.0,0.08333333333333333,0.08333333333333333
18,1,12,0.06356417261637282,0.06356417261637282,0.7801333481766646,0.7801333481766646
18,2,11,-0.22110831935702666,-0.22110831935702666,0.3717512896455607,0.3717512896455607
18,3,9,0.0,0.0,1.0,1.0
18,4,9,-0.05716619504750294,-0.05716619504750294,0.8330288937195214,0.8330288937195214
18,5,9,-0.45732956038002354,-0.45732956038002354,0.09169028154942915,0.09169028154942915
18,6,8,0.0,0.0,1.0,1.0
18,7,7,0.4285714285714286,0.4285714285714286,0.2388888888888889,0.2388888888888889
18,8,6,-0.2335496832484569,-0.2335496832484569,0.5374525191136281,0.5374525191136281
18,9,5,0.10540925533894596,0.10540925533894596,0.8005421074231263,0.8005421074231263
18,10,4,0.0,0.0,1.0,1.0
19,1,13,0.6144972234329765,0.6144972234329765,0.003932049791469047,0.003932049791469047
19,2,12,0.3044777960704994,0.3044777960704994,0.18235512622739203,0.18235512622739203
19,3,11,0.30510802855858954,0.30510802855858954,0.20495706812150782,0.20495706812150782
19,4,10,0.5393598899705937,0.5393598899705937,0.03114121059579671,0.03114121059579671
19,5,9,0.7606388292556648,0.7606388292556648,0.004649433819808541,0.004649433819808541
19,6,9,0.5716619504750294,0.5716619504750294,0.03501498101966249,0.03501498101966249
19,7,8,0.4999999999999999,0.4999999999999999,0.10868055555555556,0.10868055555555556
19,8,7,0.4285714285714286,0.4285714285714286,0.2388888888888889,0.2388888888888889
19,9,6,0.41403933560541256,0.41403933560541256,0.2511180012744736,0.2511180012744736
19,10,5,0.19999999999999998,0.19999999999999998,0.8166666666666667,0.8166666666666667
19,11,4,1.0,1.0,0.08333333333333333,0.08333333333333333
20,1,12,-0.016025147161605236,-0.016025147161605236,0.9442279856796998,0.9442279856796998
20,2,12,-0.14673479641335552,-0.14673479641335552,0.5248634815095027,0.5248634815095027
20,3,11,-0.05556508399324771,-0.05556508399324771,0.8142257038823608,0.8142257038823608
20,4,10,-0.022733144649015782,-0.022733144649015782,0.928154536694891,0.928154536694891
20,5,9,-0.14506471329641488,-0.14506471329641488,0.5961126657233238,0.5961126657233238
20,6,8,-0.5188745216627709,-0.5188745216627709,0.0785458509511907,0.0785458509511907
20,7,7,-0.2503130871608794,-0.2503130871608794,0.44220605952618686,0.44220605952618686
20,8,6,-0.3333333333333333,-0.3333333333333333,0.46944444444444444,0.46944444444444444
20,9,4,-0.912870929175277,-0.912870929175277,0.07095149242730564,0.07095149242730564
20,10,3,-0.816496580927726,-0.816496580927726,0.22067136191984693,0.22067136191984693
21,1,13,-0.013437656161169414,-0.013437656161169414,0.9506437049921713,0.9506437049921713
21,2,13,-0.013631013668492176,-0.013631013668492176,0.9501970330313021,0.9501970330313021
21,3,10,-0.20459830184114206,-0.20459830184114206,0.4170770595205646,0.4170770595205646
21,4,10,-0.3220305943597653,-0.3220305943597653,0.20373653988950713,0.20373653988950713
21,5,9,0.3098898934004561,0.3098898934004561,0.24886387493792206,0.24886387493792206
21,6,9,-0.17677669529663687,-0.17677669529663687,0.5208480313753976,0.5208480313753976
21,7,8,0.3857583749052298,0.3857583749052298,0.1991834291115625,0.1991834291115625
21,8,7,-0.09759000729485331,-0.09759000729485331,0.7612636496364197,0.7612636496364197
21,9,6,0.8280786712108251,0.8280786712108251,0.021717302554090823,0.021717302554090823
21,10,4,-0.18257418583505539,-0.18257418583505539,0.7179816667337766,0.7179816667337766
21,11,4,-0.2357022603955159,-0.2357022603955159,0.6547208460185769,0.6547208460185769
22,1,12,0.39477101697586137,0.39477101697586137,0.08915128097522043,0.08915128097522043
22,2,12,0.4075966567037654,0.4075966567037654,0.0778391107708293,0.0778391107708293
22,3,11,0.22883102141894215,0.22883102141894215,0.34177399392139407,0.34177399392139407
22,4,10,0.18401748249129446,0.18401748249129446,0.46889018958080375,0.46889018958080375
22,5,9,0.4225771273642583,0.4225771273642583,0.11585149752593009,0.11585149752593009
22,6,9,0.4714045207910316,0.4714045207910316,0.08687763333951609,0.08687763333951609
22,7,8,0.48349377841522817,0.48349377841522817,0.11510021583257075,0.11510021583257075
22,8,6,0.0,0.0,1.0,1.0
22,9,5,0.6,0.6,0.23333333333333334,0.23333333333333334
22,10,3,-0.33333333333333337,-0.33333333333333337,1.0,1.0
23,1,13,-0.02668802563418119,-0.02668802563418119,0.9017875773708153,0.9017875773708153
23,2,13,0.1192707027181042,0.1192707027181042,0.5789194388568428,0.5789194388568428
23,3,12,0.07880125225640987,0.07880125225640987,0.7281976737354827,0.7281976737354827
23,4,11,0.3587460832234465,0.3587460832234465,0.1334798446358075,0.1334798446358075
23,5,9,0.2166445612065605,0.2166445612065605,0.4404377143705297,0.4404377143705297
23,6,9,0.45732956038002354,0.45732956038002354,0.09169028154942915,0.09169028154942915
23,7,8,0.5910828046793255,0.5910828046793255,0.05215001456105835,0.05215001456105835
23,8,7,0.7807200583588265,0.7807200583588265,0.015074907310598051,0.015074907310598051
23,9,6,0.3580574370197165,0.3580574370197165,0.3298804517888009,0.3298804517888009
23,10,5,0.31622776601683794,0.31622776601683794,0.44848886103153174,0.44848886103153174
23,11,4,0.6666666666666669,0.6666666666666669,0.3333333333333333,0.3333333333333333
24,1,12,0.0,0.0,1.0,1.0
24,2,12,-0.3496029493900505,-0.3496029493900505,0.12532202745425622,0.12532202745425622
24,3,11,-0.22883102141894215,-0.22883102141894215,0.34177399392139407,0.34177399392139407
24,4,10,-0.34099716973523675,-0.34099716973523675,0.17621399555130546,0.17621399555130546
24,5,9,-0.22866478019001177,-0.22866478019001177,0.3990751965482371,0.3990751965482371
24,6,8,-0.2857142857142857,-0.2857142857142857,0.39875992063492066,0.39875992063492066
24,7,7,-0.19518001458970663,-0.19518001458970663,0.5434238636256694,0.5434238636256694
24,8,5,0.0,0.0,1.0,1.0
24,9,4,0.0,0.0,1.0,1.0
24,10,3,0.33333333333333337,0.33333333333333337,1.0,1.0
25,1,13,0.46383051057040525,0.46383051057040525,0.030912871705831103,0.030912871705831103
25,2,13,0.596353513590521,0.596353513590521,0.005583147426150377,0.005583147426150377
25,3,11,0.6504925025453934,0.6504925025453934,0.00838086334656848,0.00838086334656848
25,4,11,0.7248824356090754,0.7248824356090754,0.0036333407221413195,0.0036333407221413195
25,5,10,0.6900655593423543,0.6900655593423543,0.00660614735270243,0.00660614735270243
25,6,9,0.40016336533252056,0.40016336533252056,0.1400165031971689,0.1400165031971689
25,7,8,0.22237479499833035,0.22237479499833035,0.45088703102517036,0.45088703102517036
25,8,6,0.7333333333333333,0.7333333333333333,0.05555555555555555,0.05555555555555555
25,9,5,0.7999999999999999,0.7999999999999999,0.08333333333333333,0.08333333333333333
25,10,4,0.912870929175277,0.912870929175277,0.07095149242730564,0.07095149242730564
26,1,10,0.7360699299651778,0.7360699299651778,0.003765770133544257,0.003765770133544257
26,2,8,0.49135381491199537,0.49135381491199537,0.09964413866018036,0.09964413866018036
26,3,6,0.5520524474738834,0.5520524474738834,0.1259711630772311,0.1259711630772311
26,4,3,0.33333333333333337,0.33333333333333337,1.0,1.0
27,1,13,0.0,0.0,1.0,1.0
27,2,12,-0.2636371929462334,-0.2636371929462334,0.2396290085839431,0.2396290085839431
27,3,11,-0.018881372801234024,-0.018881372801234024,0.937052731578675,0.937052731578675
27,4,10,-0.20459830184114206,-0.20459830184114206,0.4170770595205646,0.4170770595205646
27,5,9,0.17149858514250882,0.17149858514250882,0.5270892568655381,0.5270892568655381
27,6,9,0.22866478019001177,0.22866478019001177,0.3990751965482371,0.3990751965482371
27,7,8,0.10910894511799618,0.10910894511799618,0.7083840532183997,0.7083840532183997
27,8,6,0.0,0.0,1.0,1.0
27,9,4,-0.18257418583505539,-0.18257418583505539,0.7179816667337766,0.7179816667337766
28,1,12,0.4497340350259275,0.4497340350259275,0.04520087941058385,0.04520087941058385
28,2,12,0.5831292666974329,0.5831292666974329,0.010120704005223132,0.010120704005223132
28,3,10,0.3220305943597653,0.3220305943597653,0.2049764047404209,0.2049764047404209
28,4,10,0.8222064167913465,0.8222064167913465,0.0015458726622649872,0.0015458726622649872
28,5,9,0.2858309752375147,0.2858309752375147,0.29184054514378843,0.29184054514378843
28,6,9,-0.08980265101338746,-0.08980265101338746,0.7467912723702166,0.7467912723702166
28,7,8,0.3401680257083045,0.3401680257083045,0.25175949861106117,0.25175949861106117
28,8,7,0.14285714285714288,0.14285714285714288,0.7726190476190476,0.7726190476190476
28,9,6,0.06666666666666665,0.06666666666666665,1.0,1.0
28,10,5,-0.10540925533894596,-0.10540925533894596,0.8005421074231263,0.8005421074231263
28,11,4,-0.6666666666666669,-0.6666666666666669,0.3333333333333333,0.3333333333333333
29,1,15,0.11131573579846799,0.11131573579846799,0.5773601561388362,0.5773601561388362
29,2,15,0.282494169258455,0.282494169258455,0.16435563212093018,0.16435563212093018
29,3,14,0.19329417312127484,0.19329417312127484,0.3471651670635224,0.3471651670635224
29,4,13,-0.10148125307008302,-0.10148125307008302,0.6529502372024738,0.6529502372024738
29,5,12,0.0335012605086404,0.0335012605086404,0.8858229490911618,0.8858229490911618
29,6,11,-0.038924947208076155,-0.038924947208076155,0.8725097424101367,0.8725097424101367
29,7,10,-0.023870495801314427,-0.023870495801314427,0.926548860687378,0.926548860687378
29,8,8,-0.5188745216627709,-0.5188745216627709,0.0785458509511907,0.0785458509511907
29,9,7,-0.2503130871608794,-0.2503130871608794,0.44220605952618686,0.44220605952618686
29,10,6,-0.07161148740394328,-0.07161148740394328,0.8454939839779005,0.8454939839779005
29,11,4,-0.2357022603955159,-0.2357022603955159,0.6547208460185769,0.6547208460185769
30,1,15,-0.07968190728895959,-0.07968190728895959,0.6879216385212379,0.6879216385212379
30,2,15,0.08827348295047496,0.08827348295047496,0.653115325626896,0.653115325626896
30,3,14,0.02315273885606455,0.02315273885606455,0.9114374519820232,0.9114374519820232
30,4,13,0.013074409009212265,0.013074409009212265,0.9510785702776804,0.9510785702776804
30,5,11,-0.2439346884545225,-0.2439346884545225,0.32284759675344865,0.32284759675344865
30,6,10,0.21483446221182986,0.21483446221182986,0.408039047271211,0.408039047271211
30,7,9,-0.17677669529663687,-0.17677669529663687,0.5208480313753976,0.5208480313753976
30,8,8,-0.264575131106459,-0.264575131106459,0.3727144268392836,0.3727144268392836
30,9,6,0.0,0.0,1.0,1.0
30,10,4,0.18257418583505539,0.18257418583505539,0.7179816667337766,0.7179816667337766
31,1,16,0.42079079927579477,0.42079079927579477,0.02608289063004102,0.02608289063004102
31,2,15,0.4337554944437655,0.4337554944437655,0.027806895026997194,0.027806895026997194
31,3,14,0.5731784499002794,0.5731784499002794,0.004927722326063549,0.004927722326063549
31,4,13,0.38969202867391306,0.38969202867391306,0.07264494768946277,0.07264494768946277
31,5,12,0.338501600193165,0.338501600193165,0.12958505832424844,0.12958505832424844
31,6,10,0.5803810000880093,0.5803810000880093,0.02543211873241994,0.02543211873241994
31,7,9,0.45732956038002354,0.45732956038002354,0.09169028154942915,0.09169028154942915
31,8,8,0.3706246583305506,0.3706246583305506,0.20891238174069848,0.20891238174069848
31,9,6,0.3580574370197165,0.3580574370197165,0.3298804517888009,0.3298804517888009
31,10,4,0.8164965809277261,0.8164965809277261,0.12133525035848208,0.12133525035848208
32,1,14,0.46618006458660405,0.46618006458660405,0.023371589207184806,0.023371589207184806
32,2,13,0.37363235887853663,0.37363235887853663,0.08365783319314869,0.08365783319314869
32,3,12,0.7288792981454687,0.7288792981454687,0.0011708602328281959,0.0011708602328281959
32,4,11,0.6483545606870027,0.6483545606870027,0.007069481175505536,0.007069481175505536
32,5,10,0.5320159167473419,0.5320159167473419,0.040506742765966164,0.040506742765966164
32,6,9,0.8888888888888888,0.8888888888888888,0.00024250440917107584,0.00024250440917107584
32,7,8,0.7412493166611012,0.7412493166611012,0.011966745157436277,0.011966745157436277
32,8,7,0.6190476190476191,0.6190476190476191,0.06904761904761905,0.06904761904761905
32,9,6,0.6,0.6,0.1361111111111111,0.1361111111111111
32,10,5,0.6,0.6,0.23333333333333334,0.23333333333333334
32,11,5,0.6708203932499368,0.6708203932499368,0.11718508719813799,0.11718508719813799
33,1,13,0.3048029069462663,0.3048029069462663,0.1561204864746403,0.1561204864746403
33,2,13,0.3789323733725367,0.3789323733725367,0.08208458257010634,0.08208458257010634
33,3,11,0.31486880929507033,0.31486880929507033,0.1830104833123799,0.1830104833123799
33,4,9,0.03333333333333333,0.03333333333333333,0.9076630817558242,0.9076630817558242
33,5,8,0.1182165609358651,0.1182165609358651,0.6977358290647566,0.6977358290647566
33,6,7,-0.10286889997472795,-0.10286889997472795,0.7557356175737271,0.7557356175737271
33,7,6,0.2,0.2,0.7194444444444444,0.7194444444444444
33,8,5,0.31622776601683794,0.31622776601683794,0.44848886103153174,0.44848886103153174
33,9,5,0.10540925533894596,0.10540925533894596,0.8005421074231263,0.8005421074231263
34,1,14,0.10614713278680385,0.10614713278680385,0.6139587973964336,0.6139587973964336
34,2,14,0.11869488458622453,0.11869488458622453,0.5733407186728194,0.5733407186728194
34,3,12,0.2403772074240785,0.2403772074240785,0.2948019919337048,0.2948019919337048
34,4,11,-0.15569978883230462,-0.15569978883230462,0.5227264160769278,0.5227264160769278
34,5,10,0.4600437062282361,0.4600437062282361,0.07018499196649257,0.07018499196649257
34,6,10,0.09428090415820634,0.09428090415820634,0.7142405256671083,0.7142405256671083
34,7,9,0.36623351038235713,0.36623351038235713,0.17295491798842066,0.17295491798842066
34,8,8,0.18184824186332696,0.18184824186332696,0.5330356744917513,0.5330356744917513
34,9,7,0.6172133998483678,0.6172133998483678,0.05986994783202223,0.05986994783202223
34,10,6,0.21483446221182986,0.21483446221182986,0.5588080840709164,0.5588080840709164
34,11,5,0.31622776601683794,0.31622776601683794,0.44848886103153174,0.44848886103153174
