season,week,regime,n_active,k_elim,has_elim,share_entropy,share_entropy_norm,share_hhi,status,hit_set,top1,elim_rank,margin
24,2,percent,12,1,1,2.2312089835126394,0.8979045485282092,0.13590207861543357,ok,1,1.0,1.0,1.000000000001e-06
24,3,percent,11,1,1,2.1532775201381096,0.8979864736232666,0.14423687915662264,ok,1,1.0,1.0,0.004088427515087742
24,4,percent,10,1,1,2.0745402107688036,0.9009613660233003,0.15300575581504272,ok,1,1.0,1.0,1.000000000001e-06
24,5,percent,9,1,1,1.9767929938706472,0.8996772629710842,0.16523553887684178,ok,1,1.0,1.0,9.999999999732445e-07
24,6,percent,8,1,1,1.8675920476118824,0.898121928497776,0.18155828558236622,ok,1,1.0,1.0,1.000000000001e-06
24,7,percent,7,2,1,1.7254092153909182,0.8866849356988851,0.21147749585266726,ok,1,0.0,1.5,0.02629657536820157
24,8,percent,5,1,1,1.444929482166223,0.8977851652450041,0.2684456880520302,ok,1,1.0,1.0,0.0012269226768902852
24,9,percent,4,1,1,1.2581831748445453,0.9075873134390786,0.3050177249804449,ok,1,1.0,1.0,0.17987045016766462
24,10,percent,3,0,0,0.994111264098387,0.9048790682139434,0.4080719597988352,ok,1,,,
25,1,percent,13,0,0,2.322750525616967,0.9055736398303522,0.12158556835444068,ok,1,,,
25,2,percent,13,2,1,2.3150301449637465,0.9025636854112672,0.12400150289147882,ok,1,0.0,1.5,9.99999999945489e-07
25,3,percent,11,0,0,2.1609945425584622,0.9012047219379007,0.14327282908779182,ok,1,,,
25,4,percent,11,1,1,2.1388441188534006,0.8919672777691185,0.14855645686849497,ok,1,1.0,1.0,1.000000000001e-06
25,5,percent,10,1,1,2.0541425478449997,0.8921027735717697,0.1597998729040948,ok,1,1.0,1.0,9.999999999732445e-07
25,6,percent,9,1,1,1.9659525436343044,0.8947435614513765,0.1720524212947949,ok,1,1.0,1.0,1.000000000001e-06
25,7,percent,8,2,1,1.8473939038667615,0.8884086745590265,0.19032656041765766,ok,1,0.0,1.5,0.04804718190197352
25,8,percent,6,1,1,1.6307172139846453,0.9101206060248748,0.2262091792335921,ok,1,1.0,1.0,0.0193537354313687
25,9,percent,5,1,1,1.502267368121415,0.9334111968627596,0.2407295125917378,ok,1,1.0,1.0,0.0845885111480934
25,10,percent,4,1,1,1.3612527329208597,0.9819362835907365,0.26344920067472194,ok,1,1.0,1.0,9.999999999177334e-07
26,1,percent,10,2,1,2.0899803278456255,0.9076669236697043,0.14833469220206158,ok,1,0.0,1.5,1.000000000001e-06
26,2,percent,8,2,1,1.8756544394289294,0.9019991193951618,0.1785467569066636,ok,1,0.0,1.5,9.999999999732445e-07
26,3,percent,6,3,1,1.582347881774324,0.8831251677191069,0.23171069623886115,ok,1,0.0,2.0,0.14661012892444814
26,4,percent,3,0,0,1.0959909538343489,0.9976139582081874,0.33506184563956715,ok,1,,,
27,1,percent,13,1,1,2.3270528000712645,0.9072509729292619,0.11759804638358672,ok,1,1.0,1.0,0.006584911164701987
27,2,percent,12,1,1,2.28488289839156,0.919504520858558,0.11751795113525307,ok,1,1.0,1.0,0.004755735180480128
27,3,percent,11,1,1,2.2314443223403644,0.9305845620756589,0.1189927273594383,ok,1,1.0,1.0,0.013362958010452106
27,4,percent,10,1,1,2.154835316575309,0.9358330873989034,0.1263530362780514,ok,1,1.0,1.0,0.021398597950382098
27,5,percent,9,0,0,2.0574971135822837,0.936407290727044,0.13977796969597722,ok,1,,,
27,6,percent,9,1,1,2.0227068753322652,0.9205735709476138,0.14659057532480887,ok,1,1.0,1.0,0.005764841892739514
27,7,percent,8,2,1,1.9101772218525641,0.9186010683952506,0.16275928484997138,ok,1,0.0,1.5,0.012564473102863183
27,8,percent,6,2,1,1.6772170638475172,0.9360726663663811,0.19763010555688856,ok,1,0.0,1.5,0.1206783675147261
27,9,percent,4,0,0,1.3612581776618566,0.981940211141154,0.2613401176133354,ok,1,,,
28,1,bottom,12,0,0,2.207904730446406,0.8885262271863505,0.14362193323328443,ok,1,,,
28,2,bottom,12,2,1,2.327496540148912,0.9366535118522388,0.10683760683760683,ok,0,0.0,2.5,6.0
28,3,bottom,10,0,0,2.1981910853909463,0.9546622585542077,0.11974429178561075,ok,1,,,
28,4,bottom,10,1,1,2.151281720651836,0.9342897802984251,0.12727272727272732,ok,1,1.0,1.0,6.0
28,5,bottom,9,0,0,2.1118738678864073,0.9611552181191755,0.12907346355460408,ok,1,,,
28,6,bottom,9,1,1,2.0498407203926647,0.9329227160192091,0.14074074074074078,ok,1,0.0,2.0,0.0
28,7,bottom,8,1,1,1.9367978710680962,0.9314028945980816,0.15740740740740744,ok,1,1.0,1.0,2.0
28,8,bottom,7,1,1,1.809117864013425,0.9297026714680031,0.1785714285714286,ok,1,1.0,1.0,2.0
28,9,bottom,6,1,1,1.6623769591928224,0.9277902462594633,0.20634920634920637,ok,1,1.0,1.0,5.0
28,10,bottom,5,1,1,1.4897503188505912,0.925633916873193,0.2444444444444445,ok,1,1.0,1.0,4.0
28,11,bottom,4,0,0,1.3494583259904058,0.9734284173963403,0.2680424277990735,ok,1,,,
29,1,bottom,15,0,0,2.412030512691334,0.890688995244478,0.11898766971951791,ok,1,,,
29,2,bottom,15,1,1,2.544237945879381,0.9395091512128706,0.08611111111111112,ok,1,1.0,1.0,3.0
29,3,bottom,14,1,1,2.4771060395690787,0.9386329018969095,0.09206349206349206,ok,1,1.0,1.0,7.0
29,4,bottom,13,1,1,2.405113352701762,0.9376845377883172,0.09890109890109894,ok,1,1.0,1.0,4.0
29,5,bottom,12,1,1,2.327496540148912,0.9366535118522388,0.10683760683760683,ok,1,1.0,1.0,8.0
29,6,bottom,11,1,1,2.2432959760761677,0.9355270855754331,0.11616161616161617,ok,1,1.0,1.0,2.0
29,7,bottom,10,2,1,2.151281720651836,0.9342897802984251,0.12727272727272732,ok,0,0.0,3.0,5.0
29,8,bottom,8,1,1,1.936797871068096,0.9314028945980815,0.1574074074074074,ok,1,1.0,1.0,3.0
29,9,bottom,7,1,1,1.8091178640134251,0.9297026714680032,0.17857142857142863,ok,1,1.0,1.0,2.0
29,10,bottom,6,2,1,1.6623769591928221,0.9277902462594632,0.20634920634920634,ok,0,0.0,2.0,1.0
29,11,bottom,4,0,0,1.3371547514816942,0.9645532644318773,0.27500642775206674,ok,1,,,
30,1,bottom,15,0,0,2.4647867769722756,0.9101702678809561,0.10441449690178446,ok,1,,,
30,2,bottom,15,1,1,2.544237945879382,0.9395091512128709,0.08611111111111114,ok,1,1.0,1.0,5.0
30,3,bottom,14,1,1,2.477106039569079,0.9386329018969096,0.09206349206349207,ok,1,1.0,1.0,3.0
30,4,bottom,13,2,1,2.405113352701762,0.9376845377883172,0.09890109890109894,ok,0,0.0,2.0,5.0
30,5,bottom,11,1,1,2.2432959760761677,0.9355270855754331,0.11616161616161619,ok,1,1.0,1.0,3.0
30,6,bottom,10,1,1,2.151281720651836,0.9342897802984251,0.12727272727272732,ok,1,1.0,1.0,3.0
30,7,bottom,9,1,1,2.049840720392665,0.9329227160192093,0.14074074074074078,ok,1,1.0,1.0,7.0
30,8,bottom,8,2,1,1.936797871068096,0.9314028945980815,0.15740740740740744,ok,0,0.0,3.0,3.0
30,9,bottom,6,2,1,1.6623769591928221,0.9277902462594632,0.2063492063492063,ok,0,0.0,2.0,1.0
30,10,bottom,4,0,0,1.2898658642768812,0.9304415429021067,0.296284368988348,ok,1,,,
31,1,bottom,16,1,1,2.607126391734903,0.9403220790816703,0.08088235294117652,ok,1,1.0,1.0,2.0
31,2,bottom,15,1,1,2.544237945879382,0.9395091512128709,0.08611111111111111,ok,1,1.0,1.0,9.0
31,3,bottom,14,1,1,2.4771060395690787,0.9386329018969095,0.0920634920634921,ok,1,1.0,1.0,5.0
31,4,bottom,13,1,1,2.405113352701762,0.9376845377883172,0.09890109890109891,ok,1,1.0,1.0,8.0
31,5,bottom,12,2,1,2.3274965401489114,0.9366535118522387,0.10683760683760682,ok,0,0.0,2.5,3.0
31,6,bottom,10,1,1,2.1512817206518355,0.9342897802984249,0.1272727272727273,ok,1,1.0,1.0,2.0
31,7,bottom,9,1,1,2.0498407203926647,0.9329227160192091,0.14074074074074078,ok,1,1.0,1.0,3.0
31,8,bottom,8,2,1,1.936797871068096,0.9314028945980815,0.15740740740740744,ok,0,0.0,2.0,2.0
31,9,bottom,6,2,1,1.6623769591928224,0.9277902462594633,0.20634920634920634,ok,0,0.0,2.0,1.0
31,10,bottom,4,0,0,1.3445158835341215,0.9698631987855602,0.27097351641123457,ok,1,,,
32,1,bottom,14,1,1,2.4771060395690796,0.9386329018969098,0.09206349206349208,ok,1,1.0,1.0,9.0
32,2,bottom,13,1,1,2.405113352701762,0.9376845377883172,0.09890109890109895,ok,1,1.0,1.0,7.0
32,3,bottom,12,1,1,2.3274965401489123,0.936653511852239,0.10683760683760687,ok,1,1.0,1.0,8.0
32,4,bottom,11,1,1,2.243295976076168,0.9355270855754333,0.11616161616161623,ok,1,1.0,1.0,3.0
32,5,bottom,10,1,1,2.151281720651836,0.9342897802984251,0.12727272727272732,ok,1,1.0,1.0,4.0
32,6,bottom,9,1,1,2.0498407203926647,0.9329227160192091,0.14074074074074078,ok,1,1.0,1.0,2.0
32,7,bottom,8,1,1,1.936797871068096,0.9314028945980815,0.15740740740740744,ok,1,1.0,1.0,2.0
32,8,bottom,7,1,1,1.8091178640134251,0.9297026714680032,0.1785714285714286,ok,1,1.0,1.0,4.0
32,9,bottom,6,1,1,1.6623769591928224,0.9277902462594633,0.2063492063492064,ok,1,1.0,1.0,5.0
32,10,bottom,5,0,0,1.5296349037245778,0.9504156028058087,0.23150546190016497,ok,1,,,
32,11,bottom,5,0,0,1.5296349037245778,0.9504156028058087,0.23150546190016497,ok,1,,,
33,1,bottom,13,0,0,2.382907252717987,0.9290270179354683,0.10516370054569102,ok,1,,,
33,2,bottom,13,2,1,2.405113352701762,0.9376845377883172,0.09890109890109894,ok,0,0.0,3.0,6.0
33,3,bottom,11,2,1,2.2432959760761677,0.9355270855754331,0.11616161616161616,ok,0,0.0,2.0,3.0
33,4,bottom,9,1,1,2.0498407203926647,0.9329227160192091,0.1407407407407408,ok,1,1.0,1.0,3.0
33,5,bottom,8,1,1,1.9367978710680962,0.9314028945980816,0.1574074074074075,ok,1,1.0,1.0,8.0
33,6,bottom,7,1,1,1.8091178640134251,0.9297026714680032,0.1785714285714286,ok,1,0.0,2.0,2.0
33,7,bottom,6,1,1,1.6623769591928221,0.9277902462594632,0.20634920634920634,ok,1,1.0,1.0,3.0
33,8,bottom,5,0,0,1.565067242632182,0.972430952782259,0.21601085057701788,ok,1,,,
33,9,bottom,5,0,0,1.565067242632182,0.972430952782259,0.21601085057701788,ok,1,,,
34,1,bottom,14,0,0,2.3689805345592556,0.8976616415167545,0.11959028129974017,ok,1,,,
34,2,bottom,14,2,1,2.477106039569079,0.9386329018969096,0.09206349206349207,ok,0,0.0,2.5,5.0
34,3,bottom,12,1,1,2.3274965401489123,0.936653511852239,0.10683760683760686,ok,1,1.0,1.0,7.0
34,4,bottom,11,1,1,2.2432959760761677,0.9355270855754331,0.11616161616161616,ok,1,1.0,1.0,3.0
34,5,bottom,10,0,0,2.216945720128222,0.9628072929307175,0.1168349307831877,ok,1,,,
34,6,bottom,10,1,1,2.151281720651836,0.9342897802984251,0.12727272727272732,ok,1,1.0,1.0,8.0
34,7,bottom,9,1,1,2.0498407203926647,0.9329227160192091,0.14074074074074078,ok,1,1.0,1.0,2.0
34,8,bottom,8,1,1,1.9367978710680962,0.9314028945980816,0.15740740740740744,ok,1,1.0,1.0,5.0
34,9,bottom,7,1,1,1.8091178640134251,0.9297026714680032,0.1785714285714286,ok,1,1.0,1.0,4.0
34,10,bottom,6,1,1,1.6623769591928221,0.9277902462594632,0.20634920634920637,ok,1,1.0,1.0,2.0
34,11,bottom,5,0,0,1.5637456070838605,0.9716097744453309,0.21779458034961124,ok,1,,,
